N,sigma_trunc_Q0,sigma_model
1004668,1.6178092958469548,0.0010110336715655852
1004670,3.5806114353562775,0.0022376671559689453
1004672,1.3578963730775564,0.0008486037008209083
1004674,1.4670261257348909,0.0009168032437394864
1004676,2.7394367355576725,0.0017119834753592154
1004678,1.3203238032220197,0.0008251231006360079
1004680,1.7604707968298576,0.0011001885438364182
1004682,3.357818451522581,0.0020984349182616505
1004684,1.3203238032220197,0.0008251231006360079
1004686,1.383240854543254,0.0008644424799748972
1004688,2.641005325131214,0.001650469753972949
1004690,1.7604309799873963,0.0011001636607006079
1004692,1.4508573639213598,0.0009066987384291459
1004694,2.6406469021995114,0.0016502457611614707
1004696,1.7680220641253914,0.00110490763249438
1004698,1.3581938092275108,0.0008487895805556314
1004700,3.7749011870400087,0.0023590865850058713
1004702,1.326788311457791,0.0008291630301340369
1004704,1.3203238032220197,0.0008251231006360079
1004706,2.6406469021995114,0.0016502457611614707
1004708,1.3203238032220197,0.0008251231006360079
1004710,2.190091747305592,0.001368675842095872
1004712,2.6406469021995114,0.0016502457611614707
1004714,1.3240409364794739,0.00082744608573359
1004716,1.3203238032220197,0.0008251231006360079
1004718,3.2034175379787,0.0020019436180113166
1004720,1.866852253328241,0.0011666705666719638
1004722,1.3377460804622345,0.0008360109778230322
1004724,3.1760916689846503,0.0019848665906208223
1004726,1.334546640610312,0.0008340115200199731
1004728,1.3203238032220197,0.0008251231006360079
1004730,3.56594470995741,0.0022285013332307975
1004732,1.4132714059437617,0.0008832097714718219
1004734,1.4618740757310678,0.0009135835218323207
1004736,2.6411128742719554,0.001650536965728325
1004738,1.6240417128194133,0.0010149285579595304
1004740,1.9564139196973256,0.0012226412305895939
1004742,2.6406469021995114,0.0016502457611614707
1004744,1.4405338553089735,0.0009002471654022053
1004746,1.3543409684345724,0.0008463817863966773
1004748,2.6705763336140467,0.0016689498587387234
1004750,1.7608597133992825,0.0011004315933405395
1004752,1.5845827753975883,0.0009902690913091185
1004754,2.6608427426748205,0.0016628669488370025
1004756,1.3271262763395932,0.000829374237892693
1004758,1.4157245615613914,0.0008847428464376913
1004760,3.5221091100305952,0.0022011067153032957
1004762,1.4842647169585064,0.0009275763281952201
1004764,1.3203238032220197,0.0008251231006360079
1004766,3.245664578311603,0.002028345481574718
1004768,1.4090596663773174,0.0008805776871288332
1004770,1.9693476997948447,0.0012307240665658642
1004772,2.849545503422561,0.0017807948439993743
1004774,1.3463953236327242,0.0008414162354769299
1004776,1.3203238032220197,0.0008251231006360079
1004778,2.7697848543032717,0.001730949227379084
1004780,2.112756473646103,0.0013203459395108152
1004782,1.3271984151271545,0.00082941932030348
1004784,2.951296418698871,0.0018443830566033266
1004786,1.3203238032220197,0.0008251231006360079
1004788,1.3203238032220197,0.0008251231006360079
1004790,3.5208641398706253,0.0022003286837052236
1004792,1.4126127075824446,0.000882798124546312
1004794,1.5845827618025135,0.000990269082813013
1004796,3.0777840782012422,0.0019234302490769432
1004798,1.3369114830050044,0.0008354894045241094
1004800,1.7717732054637274,0.0011072518706005618
1004802,2.8169425259181042,0.0017604199406440044
1004804,1.3203238032220197,0.0008251231006360079
1004806,1.4670261257348909,0.0009168032437394864
1004808,3.169184681289153,0.0019805501380283177
1004810,1.7822948657139202,0.001113827276503486
1004812,1.3203238032220197,0.0008251231006360079
1004814,2.6406469021995114,0.0016502457611614707
1004816,1.3203238032220197,0.0008251231006360079
1004818,1.3203238032220197,0.0008251231006360079
1004820,3.520923859189612,0.002200366004693855
1004822,1.728725731374582,0.001080349784000059
1004824,1.428320482823577,0.0008926145409279814
1004826,2.6406469021995114,0.0016502457611614707
1004828,1.5073921323799255,0.0009420295741911263
1004830,1.7604309799873963,0.0011001636607006079
1004832,2.6430054726539898,0.00165171972607956
1004834,1.4478366618877043,0.0009048109810305253
1004836,1.6908114631877271,0.0010566556428747232
1004838,2.656193716606614,0.0016599615866864643
1004840,1.7604707904893435,0.0011001885398739775
1004842,1.3203238032220197,0.0008251231006360079
1004844,2.6406469021995114,0.0016502457611614707
1004846,1.3618149579317023,0.0008510525810706378
1004848,1.4406503578015895,0.0009003199724649157
1004850,4.868827324506479,0.0030427247381698227
1004852,1.3273213559984005,0.0008294961509662536
1004854,1.3241348944219473,0.0008275048038061067
1004856,2.668101219859317,0.0016674030612556017
1004858,1.3203238032220197,0.0008251231006360079
1004860,1.8012742461425846,0.0011256882496899377
1004862,2.6537309997875185,0.001658422536543763
1004864,1.5850680345765096,0.000990572349159463
1004866,1.340870667366774,0.0008379636570283822
1004868,2.67667135099748,0.0016727588786394298
1004870,1.9749428331036758,0.0012342206889345503
1004872,1.5560280421691541,0.0009724240975569929
1004874,2.8836169945288854,0.0018020874801817543
1004876,1.3203238032220197,0.0008251231006360079
1004878,1.5843876588875812,0.0009901471552057706
1004880,3.636593503284901,0.0022726525870855833
1004882,1.3203238032220197,0.0008251231006360079
1004884,1.3203238032220197,0.0008251231006360079
1004886,2.6410500629695495,0.0016504977124357086
1004888,1.3441000992730476,0.0008399818580645936
1004890,1.7660257509728554,0.0011036600566389414
1004892,3.1706259977279228,0.001981450874261394
1004894,1.4670261257348909,0.0009168032437394864
1004896,1.367134202974187,0.0008543767898380531
1004898,2.6406469021995114,0.0016502457611614707
1004900,1.922994464648306,0.0012017560777927417
1004902,1.3203238032220197,0.0008251231006360079
1004904,2.820136018345961,0.001762415681664124
1004906,1.5972978795512613,0.000998215267950474
1004908,1.369425843123652,0.0008558089273342143
1004910,3.91710641279721,0.002447956312656835
1004912,1.3315122770415186,0.0008321152249821728
1004914,1.3429136181798176,0.0008392403786213669
1004916,3.0831842587388043,0.001926805037669161
1004918,1.3391728993231633,0.000836902653940438
1004920,2.1957145460568945,0.0013721897537049828
1004922,2.6406469021995114,0.0016502457611614707
1004924,1.3203238032220197,0.0008251231006360079
1004926,1.4403526771351203,0.0009001339399220523
1004928,2.641731881858263,0.0016509238083026124
1004930,1.7604309799873963,0.0011001636607006079
1004932,1.3203238032220197,0.0008251231006360079
1004934,3.224386964952738,0.002015048250799997
1004936,1.3203238032220197,0.0008251231006360079
1004938,1.5653608042173943,0.00097825651346887
1004940,3.5227751129599993,0.0022015229271452707
1004942,1.3243166752807112,0.0008276184059281418
1004944,1.3351423554656943,0.0008343838060360008
1004946,2.6406469021995114,0.0016502457611614707
1004948,1.6784857651863474,0.0010489528216973854
1004950,1.7871828332473814,0.0011168819627230145
1004952,2.881609505099989,0.001800832919824649
1004954,1.3498506032552036,0.0008435755777751655
1004956,1.3265673593255727,0.0008290249483180588
1004958,2.7332454567707956,0.0017081142978611931
1004960,1.9594879782122898,0.001224562332585342
1004962,1.6603447170177263,0.0010376157558373658
1004964,2.6759596348130357,0.0016723140987578214
1004966,1.3692815079939409,0.0008557187265444782
1004968,1.3203238032220197,0.0008251231006360079
1004970,3.5615067169801438,0.0022257278540910087
1004972,1.4084805811613506,0.0008802157936389447
1004974,1.3203238032220197,0.0008251231006360079
1004976,3.1719779494280353,0.0019822957628985484
1004978,1.4403526771351203,0.0009001339399220523
1004980,1.780726552166724,0.0011128471747029473
1004982,2.9341184660518502,0.0018336478676170347
1004984,1.3280839633352637,0.0008299727347624593
1004986,1.4282619962727336,0.0008925779903454201
1004988,2.6738747966883767,0.0016710112001101225
1004990,2.1198937942498652,0.0013248063363410763
1004992,1.3577057643718708,0.0008484845818245986
1004994,2.72146330328964,0.0017007511593728798
1004996,1.352815771855535,0.0008454286301123599
1004998,1.3203238032220197,0.0008251231006360079
1005000,3.5751015108557227,0.002234223783989228
1005002,1.3203238032220197,0.0008251231006360079
1005004,1.9280845255951677,0.0012049370602613238
1005006,2.8836216900837988,0.0018020904146216392
1005008,1.3836887336592874,0.0008647223775303526
1005010,1.7604309799873963,0.0011001636607006079
1005012,2.6406827252336766,0.0016502681484068967
1005014,1.3203238032220197,0.0008251231006360079
1005016,1.3203238032220197,0.0008251231006360079
1005018,3.1688187982208813,0.0019803214830794134
1005020,1.8222791389127224,0.0011388150464717028
1005022,1.3325395208768689,0.0008327571907003284
1005024,2.899574866570963,0.0018120601920474189
1005026,1.4673657359831318,0.0009170154797533737
1005028,1.3203238032220197,0.0008251231006360079
1005030,3.845418275965884,0.0024031555315175922
1005032,1.6084596227338273,0.001005190687253547
1005034,1.3203238032220197,0.0008251231006360079
1005036,2.687409900235696,0.0016794698271371741
1005038,1.3377459938803618,0.0008360109237145603
1005040,1.8803699496570916,0.0011751183152326566
1005042,2.6577024156421376,0.0016609044329966495
1005044,1.3203238032220197,0.0008251231006360079
1005046,1.5843876588875812,0.0009901471552057706
1005048,2.9992975277203695,0.001874380867604789
1005050,1.7604807337063637,0.0011001947537875934
1005052,1.3203238032220197,0.0008251231006360079
1005054,2.7667362732242444,0.0017290440472510513
1005056,1.4500148498621082,0.0009061722177292974
1005058,1.328978789391366,0.0008305319473193634
1005060,4.2266017948121855,0.002641372343343801
1005062,1.398027603131143,0.0008736833099996153
1005064,1.339683100730592,0.0008372214991859899
1005066,2.6406469021995114,0.0016502457611614707
1005068,1.3583042494945596,0.0008488585990913573
1005070,1.956222139006473,0.0012225213791729245
1005072,2.6406946645340255,0.0016502756097527417
1005074,1.7505687857055658,0.001094000381431507
1005076,1.3398567724838435,0.0008373300336039759
1005078,2.6638604956324614,0.001664752863240186
1005080,1.760470780982358,0.0011001885339326826
1005082,1.5828259628050614,0.0009891711889233213
1005084,2.6406827226672807,0.0016502681468030533
1005086,1.3203238032220197,0.0008251231006360079
1005088,1.586881726139642,0.0009917057974866967
1005090,3.5208641398706253,0.0022003286837052236
1005092,1.499267138317596,0.0009369519407522697
1005094,1.3276134248787874,0.0008296786764797648
1005096,2.6406469021995114,0.0016502457611614707
1005098,1.3203238032220197,0.0008251231006360079
1005100,1.9527631902189215,0.001220359743866827
1005102,3.169918015435483,0.001981008427838094
1005104,1.3203238032220197,0.0008251231006360079
1005106,1.3203238032220197,0.0008251231006360079
1005108,3.080960960435533,0.0019254156097234121
1005110,1.7604309799873963,0.0011001636607006079
1005112,1.3203238032220197,0.0008251231006360079
1005114,2.9841171373276123,0.0018648940350875153
1005116,1.5843876588875812,0.0009901471552057706
1005118,1.32544750081766,0.0008283251039904267
1005120,3.5311345799795673,0.0022067470921039107
1005122,1.3240926025427386,0.0008274783739209381
1005124,1.343818888473338,0.0008398061181995525
1005126,2.6406469021995114,0.0016502457611614707
1005128,1.3203238032220197,0.0008251231006360079
1005130,2.151202665739216,0.0013443725011391845
1005132,2.6406469021995114,0.0016502457611614707
1005134,1.4650668650904137,0.0009155788234768357
1005136,1.4673217116427983,0.0009169879671840246
1005138,2.796948151018035,0.001747924656856373
1005140,1.82669857447995,0.0011415769283444625
1005142,1.4807365302506537,0.000925371423346196
1005144,3.2952169524345556,0.0020593127401217722
1005146,1.3832408335859367,0.0008644424668778322
1005148,1.3203238032220197,0.0008251231006360079
1005150,3.521237329890675,0.0022005619050602565
1005152,1.337923774369623,0.0008361220258458511
1005154,1.3297221046597196,0.0008309964747311068
1005156,2.720394493419644,0.0017000832173788255
1005158,1.8073917691036536,0.0011295113342253609
1005160,1.9214786347410435,0.0012008087751158795
1005162,2.6558350346172044,0.0016597374319794736
1005164,1.3203238032220197,0.0008251231006360079
1005166,1.3357975324107243,0.0008347932522877681
1005168,2.710589116005951,0.001693955445240848
1005170,1.7604309799873963,0.0011001636607006079
1005172,1.5843876588875812,0.0009901471552057706
1005174,2.6406469021995114,0.0016502457611614707
1005176,1.4951573861837455,0.0009343835924310072
1005178,1.324179065488462,0.0008275324080705091
1005180,3.9145065562923773,0.0024463315584448446
1005182,1.3203238032220197,0.0008251231006360079
1005184,1.3205467047596091,0.0008252624007132945
1005186,3.470185323965582,0.0021686574666794564
1005188,1.3203238032220197,0.0008251231006360079
1005190,1.7604309799873963,0.0011001636607006079
1005192,2.770955947176033,0.0017316810901084746
1005194,1.3203238032220197,0.0008251231006360079
1005196,1.3379142416641607,0.0008361160684773105
1005198,2.8183679290531995,0.0017613107320177688
1005200,2.1185368115332572,0.00132395830362069
1005202,1.4670261257348909,0.0009168032437394864
1005204,2.660009973448142,0.0016623465180724021
1005206,1.368442029521893,0.000855194102904366
1005208,1.3203238032220197,0.0008251231006360079
1005210,3.808583348993485,0.002380135913844263
1005212,1.4412963872182072,0.0009007237020606716
1005214,1.6780058673524783,0.0010486529143657868
1005216,2.725716661625465,0.00170340925294781
1005218,1.3397054880487451,0.0008372354899156308
1005220,1.7604309799873963,0.0011001636607006079
1005222,2.6406469021995114,0.0016502457611614707
1005224,1.4672012417479083,0.0009169126807331082
1005226,1.3203238032220197,0.0008251231006360079
1005228,3.169555576408307,0.001980781925208084
1005230,1.7604309799873963,0.0011001636607006079
1005232,1.3203238032220197,0.0008251231006360079
1005234,2.655621995562459,0.0016596042953617902
1005236,1.349979210625753,0.0008436559496597695
1005238,1.5476798058627126,0.00096720695111973
1005240,3.521162647329057,0.0022005152329434203
1005242,1.6135309587891837,0.0010083599677892393
1005244,1.4084805445344735,0.0008802157707493456
1005246,2.934533080155004,0.001833906976536776
1005248,1.3419134366947318,0.0008386153252472183
1005250,1.7608595000460312,0.0011004314600075679
1005252,2.7966452721576327,0.0017477353757544172
1005254,1.3526979961692378,0.0008453550273800454
1005256,1.6457073874587946,0.0010284683037341592
1005258,2.6406469021995114,0.0016502457611614707
1005260,1.7604309799873963,0.0011001636607006079
1005262,1.3203238032220197,0.0008251231006360079
1005264,2.8970820026243933,0.0018105023017601744
1005266,1.3203238032220197,0.0008251231006360079
1005268,1.5409156967666113,0.000962979789072969
1005270,4.225751654742235,0.002640841056845156
1005272,1.3203238032220197,0.0008251231006360079
1005274,1.3281795055813894,0.0008300324429296321
1005276,2.6406469021995114,0.0016502457611614707
1005278,1.408379059470737,0.0008801523486779916
1005280,1.8079710355683498,0.0011298733409848226
1005282,2.6406469021995114,0.0016502457611614707
1005284,1.6673639903955866,0.0010420023802393632
1005286,1.3203238032220197,0.0008251231006360079
1005288,2.6406469021995114,0.0016502457611614707
1005290,2.32408395330529,0.001452412925533834
1005292,1.3203238032220197,0.0008251231006360079
1005294,2.6632666588173635,0.0016643817508865727
1005296,1.3383580497802352,0.0008363934219022274
1005298,1.5843876588875812,0.0009901471552057706
1005300,3.5240144583108703,0.0022022974435753876
1005302,1.3203238032220197,0.0008251231006360079
1005304,1.3467751328996809,0.0008416535934638395
1005306,2.6624594482467168,0.00166387729274737
1005308,1.334737181001916,0.0008341305963240836
1005310,1.7722319549695846,0.001107538561496965
1005312,3.755784421623154,0.002347139754450826
1005314,1.3692814880112312,0.0008557187140564845
1005316,1.4404044075162346,0.0009001662683041946
1005318,2.640700622317541,0.001650279333009715
1005320,1.8085076822966106,0.0011302087129680346
1005322,1.3246248550211646,0.0008278109997618481
1005324,2.6406469021995114,0.0016502457611614707
1005326,1.5843876588875812,0.0009901471552057706
1005328,1.3984163338961828,0.0008739262433871521
1005330,3.9006411732156785,0.0024376665265429484
1005332,1.3315478600785386,0.0008321374622437932
1005334,1.4670261257348909,0.0009168032437394864
1005336,2.6407901584125146,0.0016503352876930458
1005338,1.3203238032220197,0.0008251231006360079
1005340,2.177217181020719,0.0013606300111971225
1005342,2.8808607791816043,0.0018003650110815083
1005344,1.3392525034176497,0.0008369524017198127
1005346,1.408379057182796,0.0008801523472481658
1005348,2.660397091571073,0.001662588443655449
1005350,1.760480718858201,0.0011001947445083832
1005352,1.3203238032220197,0.0008251231006360079
1005354,3.242406824053177,0.002026309580768974
1005356,1.4924608693324413,0.0009326984313062621
1005358,1.3296068855130878,0.0008309244696825805
1005360,3.6346239283498347,0.0022714217210106167
1005362,1.322186362427369,0.000826287088305461
1005364,1.3583041735794057,0.0008488585516489443
1005366,2.7962622621327573,0.001747496017485992
1005368,1.72968801255465,0.0010809511519592246
1005370,1.7604309799873963,0.0011001636607006079
1005372,2.764626996069445,0.0017277258756769104
1005374,1.3203238032220197,0.0008251231006360079
1005376,1.3851976828464103,0.0008656653801702677
1005378,2.934118440177734,0.0018336478514472657
1005380,1.878454748199973,0.0011739214293166533
1005382,1.5845826476738727,0.0009902690114894652
1005384,2.6674283390325413,0.00166698255114074
1005386,1.3241664984659374,0.0008275245544359947
1005388,1.3203238032220197,0.0008251231006360079
1005390,3.521043206929804,0.002200440589865463
1005392,1.3664937436167337,0.0008539765411948311
1005394,1.4403526771351203,0.0009001339399220523
1005396,3.1689441306942365,0.001980399808349906
1005398,1.3203238032220197,0.0008251231006360079
1005400,1.960399726017208,0.0012251321202192212
1005402,2.796852521955601,0.00174786489443422
1005404,1.39814099752512,0.0008737541746872962
1005406,1.3203238032220197,0.0008251231006360079
1005408,2.6414808723867655,0.0016507669424543215
1005410,2.162037538028527,0.0013511436457603258
1005412,1.3203238032220197,0.0008251231006360079
1005414,2.816942371377544,0.0017604198440654333
1005416,1.3337892639321562,0.0008335382050713944
1005418,1.3257837933992977,0.0008285352666618901
1005420,3.8437810317632075,0.002402132352196191
1005422,1.537598831078268,0.0009609069471727622
1005424,1.628166134618643,0.0010175060739408422
1005426,2.711266591211831,0.0016943788265667886
1005428,1.3296638708037192,0.0008309600820676497
1005430,1.826120453370273,0.001141215637363117
1005432,2.6406469021995114,0.0016502457611614707
1005434,1.3203238032220197,0.0008251231006360079
1005436,1.3203238032220197,0.0008251231006360079
1005438,3.264418919213995,0.0020400658185693275
1005440,1.7616151779328784,0.0011009037133135795
1005442,1.3980275888394726,0.0008736833010681794
1005444,2.9352144802179745,0.001834332810662738
1005446,1.4403526771351203,0.0009001339399220523
1005448,1.408582010143745,0.0008802791806628272
1005450,3.5212372185072973,0.0022005618354523334
1005452,1.6017822538412314,0.0010010177326258232
1005454,1.365912205188671,0.0008536131145946811
1005456,2.640694646291071,0.0016502755983519907
1005458,1.3203238032220197,0.0008251231006360079
1005460,1.7604309799873963,0.0011001636607006079
1005462,2.6772248878105187,0.0016731048059114944
1005464,1.3203238032220197,0.0008251231006360079
1005466,1.7606947478275483,0.0011003284997632553
1005468,2.7671920684307025,0.0017293288918877152
1005470,1.7604309799873963,0.0011001636607006079
1005472,1.4409063922461471,0.000900479978619654
1005474,2.666306333332147,0.001666281364946731
1005476,1.3289427543285486,0.0008305094275687606
1005478,1.3436931577440818,0.0008397275440430343
1005480,4.473809143616555,0.002795862093242803
1005482,1.4083790526078421,0.0008801523443890943
1005484,1.354463244267199,0.0008464582014502449
1005486,2.6684976496380646,0.001667650806064433
1005488,1.5291944337444603,0.0009556547034654795
1005490,1.7604309799873963,0.0011001636607006079
1005492,2.6406469021995114,0.0016502457611614707
1005494,1.5843876588875812,0.0009901471552057706
1005496,1.3203238032220197,0.0008251231006360079
1005498,2.881389518795485,0.001800695441593001
1005500,1.7613904123034285,0.001100763248290806
1005502,1.3728204400623092,0.0008579303465986396
1005504,2.6411125182283732,0.0016505367432224642
1005506,1.3262711644577707,0.0008288398443101504
1005508,1.5843876588875812,0.0009901471552057706
1005510,3.926318238906513,0.0024537131508682486
1005512,1.4092567799812075,0.0008807008712959462
1005514,1.3832408168338906,0.0008644424564088092
1005516,2.9710669652750377,0.0018567384611278728
1005518,1.4316375750676542,0.0008946875244119189
1005520,1.7605901269586173,0.0011002631180019383
1005522,3.217284900824151,0.002010609887149811
1005524,1.4693982939059111,0.000918285706413965
1005526,1.3303453302276878,0.0008313859532906713
1005528,2.6406469021995114,0.0016502457611614707
1005530,1.7730554452677838,0.0011080531934884019
1005532,1.4670698874957804,0.0009168305922124491
1005534,2.6420027315873647,0.0016510930731206347
1005536,1.6087467017169468,0.001005370094380875
1005538,1.3203238032220197,0.0008251231006360079
1005540,3.520923816423495,0.0022003659779676
1005542,1.3203238032220197,0.0008251231006360079
1005544,1.3203238032220197,0.0008251231006360079
1005546,2.7388717620123924,0.001711630400816197
1005548,1.3203238032220197,0.0008251231006360079
1005550,2.4582896014040894,0.001536283397468002
1005552,2.6410050170754196,0.001650469561456574
1005554,1.4670261257348909,0.0009168032437394864
1005556,1.4231000017259454,0.0008893520536960027
1005558,2.6406469021995114,0.0016502457611614707
1005560,1.8459911868157224,0.0011536336526654313
1005562,1.3203238032220197,0.0008251231006360079
1005564,3.1689441027677168,0.001980399790897508
1005566,1.3543408352872144,0.0008463817031875731
1005568,1.323010661516252,0.0008268022257425131
1005570,3.5210431748705333,0.0022004405698303436
1005572,1.3203238032220197,0.0008251231006360079
1005574,1.3203238032220197,0.0008251231006360079
1005576,3.2119053095245844,0.002007247965595098
1005578,1.6440396008188276,0.001027426037223315
1005580,1.7782987609586838,0.0011113299509701129
1005582,2.6406469021995114,0.0016502457611614707
1005584,1.408726757240434,0.0008803696389071888
1005586,1.382038932829663,0.0008636913510710481
1005588,2.640915459506543,0.0016504135933533433
1005590,1.7604309799873963,0.0011001636607006079
1005592,1.5844433536799452,0.0009901819611069082
1005594,2.7962621978299693,0.0017474959773006104
1005596,1.343818732965537,0.0008398060210165142
1005598,1.5042277505737225,0.0009400520255616471
1005600,3.5294251118460456,0.002205678777162282
1005602,1.4403526771351203,0.0009001339399220523
1005604,1.3694257032446753,0.0008558088399182527
1005606,3.32934371609519,0.0020806399183318585
1005608,1.327810231918277,0.0008298016690625345
1005610,1.7722640996049361,0.001107558649963995
1005612,2.7008851432151486,0.0016878910449035253
1005614,1.3203238032220197,0.0008251231006360079
1005616,1.3203238032220197,0.0008251231006360079
1005618,2.816942319905833,0.0017604198118987043
1005620,2.3507708268326706,0.0014690906191249496
1005622,1.3538568968874911,0.0008460792707449237
1005624,2.6407901173795865,0.0016503352620499295
1005626,1.3271979429776768,0.0008294190252384057
1005628,1.464426968178359,0.0009151789263282169
1005630,3.5208641398706253,0.0022003286837052236
1005632,1.3996519424710672,0.0008746984245566449
1005634,1.6016198452746067,0.001000916237023202
1005636,2.661179227276653,0.001663077231509558
1005638,1.3203238032220197,0.0008251231006360079
1005640,1.8233634081768153,0.0011394926496588373
1005642,2.9357543474367938,0.0018346701952591808
1005644,1.339856547242652,0.0008373298928417554
1005646,1.3429134634600646,0.0008392402819308112
1005648,3.295873474616047,0.002059723027065556
1005650,1.760480704018898,0.0011001947352347098
1005652,1.4778097887002348,0.0009235423856079164
1005654,2.880860731025478,0.001800364980986821
1005656,1.3203238032220197,0.0008251231006360079
1005658,1.3203238032220197,0.0008251231006360079
1005660,3.645786389614404,0.0022783975890718258
1005662,1.6436840613730956,0.0010272038464174348
1005664,1.4674980073660835,0.0009170981414257303
1005666,2.6406469021995114,0.0016502457611614707
1005668,1.3203238032220197,0.0008251231006360079
1005670,1.9173956131895242,0.0011982571318035862
1005672,2.6406469021995114,0.0016502457611614707
1005674,1.3287896128330496,0.0008304137233291689
1005676,1.5866292929267005,0.0009915480418854893
1005678,2.6406469021995114,0.0016502457611614707
1005680,1.9224988168196706,0.0012014463276600932
1005682,1.3203238032220197,0.0008251231006360079
1005684,2.7064766350594636,0.0016913853915755336
1005686,1.5653604030246393,0.0009782562627474868
1005688,1.3203238032220197,0.0008251231006360079
1005690,4.225751370971286,0.002640840879505351
1005692,1.3339435490038845,0.0008336346239774655
1005694,1.3203238032220197,0.0008251231006360079
1005696,2.668445073627575,0.0016676179492147055
1005698,1.383240808462465,0.0008644424511771709
1005700,1.796715317888454,0.0011228391932634415
1005702,2.732155989420806,0.0017074334461824826
1005704,1.5844433474768165,0.0009901819572303253
1005706,1.4741707450349226,0.0009212682018166792
1005708,3.1145018517029155,0.00194637665286533
1005710,1.7742389358256283,0.0011087928040265738
1005712,1.330941050336691,0.0008317582425898965
1005714,2.689828025882994,0.0016809810104748955
1005716,1.3203238032220197,0.0008251231006360079
1005718,1.5843876588875812,0.0009901471552057706
1005720,3.8949188843868896,0.0024340904396091046
1005722,1.3203238032220197,0.0008251231006360079
1005724,1.3203238032220197,0.0008251231006360079
1005726,2.6406469021995114,0.0016502457611614707
1005728,1.3484335469864566,0.0008426900026916967
1005730,2.0153482325848855,0.0012594716375435302
1005732,3.468295191267162,0.002167476247232433
1005734,1.3581936574418703,0.0008487894856987198
1005736,1.3203238032220197,0.0008251231006360079
1005738,2.6406469021995114,0.0016502457611614707
1005740,1.7604309799873963,0.0011001636607006079
1005742,1.329282371244582,0.0008307216677496177
1005744,2.769412978275055,0.0017307168271900504
1005746,1.6861041439125084,0.0010537138509699089
1005748,1.3203238032220197,0.0008251231006360079
1005750,3.544931620986896,0.0022153694143159223
1005752,1.4684909905417038,0.0009177186962886721
1005754,1.4083790434616466,0.0008801523386732712
1005756,2.6406469021995114,0.0016502457611614707
1005758,1.458688770000313,0.0009115928970063347
1005760,2.1172345928255623,0.0013231444951176717
1005762,2.6406469021995114,0.0016502457611614707
1005764,1.366066343487889,0.000853709441776746
1005766,1.3203238032220197,0.0008251231006360079
1005768,2.6972019070124342,0.0016855892434298702
1005770,1.8042027399003062,0.0011275183824525734
1005772,1.3203238032220197,0.0008251231006360079
1005774,3.532361977537883,0.0022075141418810627
1005776,1.3203238032220197,0.0008251231006360079
1005778,1.3692814613891309,0.0008557186974192703
1005780,3.520923802181731,0.0022003659690673525
1005782,1.3257551697743122,0.0008285173786149262
1005784,1.528182599298183,0.0009550223676902664
1005786,2.6823395229593836,0.0016763011457808163
1005788,1.6908107033718511,0.0010566551680354223
1005790,1.8446560255404867,0.001152799257035675
1005792,2.6408378329853606,0.0016503650814385438
1005794,1.3555212381846744,0.0008471193841233974
1005796,1.4670698760082463,0.0009168305850334301
1005798,2.6406469021995114,0.0016502457611614707
1005800,1.8167236485360445,0.001135343198555327
1005802,1.5843876588875812,0.0009901471552057706
1005804,2.700837906699918,0.0016878615249177346
1005806,1.3278134449711054,0.0008298036770276305
1005808,1.358820915815214,0.0008491814845195017
1005810,3.842319701273902,0.002401219108383236
1005812,1.3544631511248748,0.0008464581432418847
1005814,1.3240625325130797,0.0008274595819579002
1005816,3.1691842725905723,0.0019805498826162443
1005818,1.4826268020337614,0.0009265527297127982
1005820,1.7604309799873963,0.0011001636607006079
1005822,2.99996183110071,0.0018747960173306454
1005824,1.3206827851753822,0.0008253474428024581
1005826,1.3659121823770226,0.0008536131003387706
1005828,2.677520331418331,0.0016732894404270172
1005830,2.1126517791181505,0.0013202805117170325
1005832,1.344099524012899,0.0008399814985615412
1005834,2.693346380947356,0.0016831797711370606
1005836,1.56487570339016,0.0009779533545788218
1005838,1.3203238032220197,0.0008251231006360079
1005840,3.943480420473408,0.0024644384838764075
1005842,1.3203238032220197,0.0008251231006360079
1005844,1.5843876588875812,0.0009901471552057706
1005846,2.6406469021995114,0.0016502457611614707
1005848,1.3203238032220197,0.0008251231006360079
1005850,1.7604806941309472,0.0011001947290553342
1005852,2.6688279359312435,0.001667857215166246
1005854,1.3304818704748194,0.0008314712827468243
1005856,1.442681320597654,0.0009015892022670867
1005858,3.1723689008400084,0.001982540084057084
1005860,1.8647206481065248,0.001165338441396647
1005862,1.6007876577924378,0.00100039616981399
1005864,2.6406469021995114,0.0016502457611614707
1005866,1.3248081043535305,0.0008279255195917127
1005868,1.3203238032220197,0.0008251231006360079
1005870,3.5208641398706253,0.0022003286837052236
1005872,1.585672816916531,0.0009909503018089498
1005874,1.3203238032220197,0.0008251231006360079
1005876,2.6406826944611788,0.0016502681291759333
1005878,1.3357973207363856,0.000834793120004016
1005880,1.760470749325174,0.0011001885141488433
1005882,2.860127084314814,0.0017874076967057636
1005884,1.4670698721804085,0.0009168305826412613
1005886,1.5843876588875812,0.0009901471552057706
1005888,2.980076466747177,0.0018623688585892645
1005890,1.9298736497614075,0.0012060551554406032
1005892,1.3203238032220197,0.0008251231006360079
1005894,2.871266945064022,0.0017943694408018775
1005896,1.3203238032220197,0.0008251231006360079
1005898,1.4173684753763007,0.0008857701938662739
1005900,4.233913159605719,0.002645941507342511
1005902,1.3243776937081957,0.000827656538781582
